symbol,company,isin,exchange,sector,series
SVPGLOB,SVP GLOBAL TEXTILES LTD,INE308E01029,NSE,Unknown,BE
SWANCORP,SWAN CORP LIMITED,INE665A01038,NSE,Unknown,BE
SWANDEF,SWAN DEFENCE N HEVY IND L,INE542F01020,NSE,Unknown,BE
SWARAJ,SWARAJ SUITING LIMITED,INE0GMR01016,NSE,Unknown,SM
SWARAJENG,SWARAJ ENGINES LTD,INE277A01016,NSE,Unknown,BE
SWASTIK,SWASTIK PIPE LIMITED,INE0DGC01025,NSE,Unknown,SM
SWELECTES,SWELECT ENERGY SYS LTD,INE409B01013,NSE,Unknown,BE
SWIGGY,SWIGGY LIMITED,INE00H001014,NSE,Unknown,BE
SWIL,SWIL LIMITED DEPO,INE666A01010,NSE,Unknown,BE
SWSOLAR,STRLNG & WIL REN ENE LTD,INE00M201021,NSE,Unknown,BE
SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,INE01IH01015,NSE,Unknown,SM
SYMPHONY,SYMPHONY LIMITED,INE225D01027,NSE,Unknown,BE
SYNCOM,SYNCOM HEALTHCARE LTD,INE602K01014,NSE,Unknown,BE
SYNCOMF,SYNCOM FORMU (I) LTD,INE312C01025,NSE,Unknown,BE
SYNGENE,SYNGENE INTERNATIONAL LTD,INE398R01022,NSE,Unknown,BE
SYNOPTICS,SYNOPTICS TECHNOLOGIES L,INE0BTR01012,NSE,Unknown,SM
SYRMA,SYRMA SGS TECHNOLOGY LTD,INE0DYJ01015,NSE,Unknown,BE
SYSTANGO,SYSTANGO TECHNOLOGIES LTD,INE0O7R01011,NSE,Unknown,SM
TAC,TAC INFOSEC LIMITED,INE0SOY01013,NSE,Unknown,SM
TAINWALCHM,TAINWALA CHEMICAL AND PLA,INE123C01018,NSE,Unknown,BE
TAJGVK,TAJ GVK HOTELS & RESORT,INE586B01026,NSE,Unknown,BE
TAKE,TAKE SOLUTIONS LTD,INE142I01023,NSE,Unknown,BE
TALBROAUTO,TALBROS AUTO. COMP. LTD,INE187D01029,NSE,Unknown,BE
TALWALKARS,TALWALKAR FITNESS LTD,INE502K01016,NSE,Unknown,BE
TALWGYM,TALWALKARS HEALTHCLUB LTD,INE627Z01019,NSE,Unknown,BE
TANEJAERO,TANEJA AEROSPACE AND AVIA,INE343301011,NSE,Unknown,EQ
TANFAC,TANFAC INDUSTRIES LTD.,INE639B01015,NSE,Unknown,BE
TANKUP,TANKUP ENGINEERS LIMITED,INE0Z7N01017,NSE,Unknown,SM
TANLA,TANLA PLATFORMS LIMITED,INE483C01032,NSE,Unknown,BE
TANTIACONS,TANTIA CONST LTD,INE388G01018,NSE,Unknown,BE
TAPIFRUIT,TAPI FRUIT PROCESSING LTD,INE0M7001010,NSE,Unknown,SM
TARACHAND,TARA CHAND INFRA SOLN LTD,INE555Z01020,NSE,Unknown,BE
TARACHAND,TARA CHAND INFRA SOLN LTD,INE555Z01012,NSE,Unknown,SM
TARAJEWELS,TARA JEWELS LIMITED,INE799L01016,NSE,Unknown,BE
TARAPUR,TARAPUR TRANSFORMERS LTD,INE747K01017,NSE,Unknown,BE
TARC,TARC LIMITED,INE0EK901012,NSE,Unknown,BE
TARIL,TRANS & RECTI. LTD,INE763I01026,NSE,Unknown,BE
TARMAT,TARMAT LIMITED,INE924H01018,NSE,Unknown,BE
TARSONS,TARSONS PRODUCTS LIMITED,INE144Z01023,NSE,Unknown,BE
TASTYBITE,TASTY BITE EATABLES LTD,INE488B01017,NSE,Unknown,BE
TATACHEM,TATACHEM- DEP. RS,INE092A01019,NSE,Unknown,BE
TATACOFFEE,TATA COFFEE LIMITED,INE493A01027,NSE,Unknown,BE
TATACOMM,TATA COMMUNICATIONS LTD,INE151A01013,NSE,Unknown,BE
TATACONSUM,TATA CONSUMER PRODUCT LTD,INE192A01025,NSE,Unknown,BE
TATADVMATL,TATA ADVANCED MATERIALS L,INE344101014,NSE,Unknown,EQ
TATAELXSI,TATA ELXSI LIMITED,INE670A01012,NSE,Unknown,BE
TATAGOLD,TATAAML-TATAGOLD,INF277KA1976,NSE,Unknown,EQ
TATAINVEST,TATA INVESTMENT CORP LTD,INE672A01018,NSE,Unknown,BE
TATAMETALI,TATAMETALIKS LTD.,INE056C01010,NSE,Unknown,BE
TATAMOTORS,TATA MOTORS LIMITED,INE155A01022,NSE,Unknown,BE
TATAMTRDVR,TATA MOTORS DVR  A  ORD,IN9155A01020,NSE,Unknown,BE
TATAPOWER,TATA POWER CO.LTD-DEPO,INE245A01021,NSE,Unknown,BE
TATASTEEL,TATA STEEL LIMITED,INE081A01020,NSE,Unknown,BE
TATASTLBSL,TATA STEEL BSL LIMITED,INE824B01021,NSE,Unknown,BE
TATASTLLP,TATA STEEL LONG PRO LTD,INE674A01014,NSE,Unknown,BE
TATATECH,TATA TECHNOLOGIES LIMITED,INE142M01025,NSE,Unknown,BE
TATAUNISYS,TATA INFOT LTD. DEPO SETT,INE194A01013,NSE,Unknown,BE
TATAYODOGA,TATAYODOGAWA LTD.,INE895C01011,NSE,Unknown,BE
TATIASKYLN,TATIA SKYLINES AND HEALTH,INE345601012,NSE,Unknown,EQ
TATSILV,TATAAML-TATSILV,INF277KA1984,NSE,Unknown,EQ
TATVA,TATVA CHIN PHARM CHEM LTD,INE0GK401011,NSE,Unknown,BE
TAURIAN,TAURIAN MPS LIMITED,INE0XWS01018,NSE,Unknown,SM
TBI,TBI CORN LIMITED,INE0N2D01013,NSE,Unknown,SM
TBOTEK,TBO TEK LIMITED,INE673O01025,NSE,Unknown,BE
TBZ,TRIB BHIMJI ZAVERI LTD,INE760L01018,NSE,Unknown,BE
TCI,TRANSPORT CORPN OF INDIA,INE688A01022,NSE,Unknown,BE
TCIDEVELOP,TCI DEVELOPERS LIMITED,INE662L01016,NSE,Unknown,BE
TCIEXP,TCI EXPRESS LIMITED,INE586V01016,NSE,Unknown,BE
TCIFINANCE,TCIFINANCELTD-ROLL SETT,INE911B01018,NSE,Unknown,BE
TCL,THAAI CASTING LIMITED,INE0QJL01014,NSE,Unknown,SM
TCNSBRANDS,TCNS CLOTHING CO. LIMITED,INE778U01029,NSE,Unknown,BE
TCPLPACK,TCPL PACKAGING LIMITED,INE822C01015,NSE,Unknown,BE
TCS,TATA CONSULTANCY SERV LTD,INE467B01029,NSE,Unknown,BE
TDPOWERSYS,TD POWER SYSTEMS LTD.,INE419M01027,NSE,Unknown,BE
TEAMGTY,TEAM INDIA GUARANTY LTD,INE289C01025,NSE,Unknown,BE
TEAMLEASE,TEAMLEASE SERVICES LTD.,INE985S01024,NSE,Unknown,BE
TECH,BIRLASLAMC - TECH,INF209KB11D8,NSE,Unknown,EQ
TECHD,TECHD CYBERSECURITY LTD,INE0Y5H01014,NSE,Unknown,SM
TECHERA,TECHERA ENGINEER (IND) L,INE0JQS01019,NSE,Unknown,SM
TECHIN,TECHINDIA NIRMAN LIMITED,INE778A01021,NSE,Unknown,BE
TECHLABS,TRIDENT TECHLABS LIMITED,INE0QD201012,NSE,Unknown,SM
TECHM,TECH MAHINDRA LIMITED,INE669C01036,NSE,Unknown,BE
TECHNOE,TECHNO ELEC & ENG CO. LTD,INE285K01026,NSE,Unknown,BE
TECHNOFAB,TECHNOFAB ENG LTD,INE509K01011,NSE,Unknown,BE
TECILCHEM,TECIL CHEMICALS,INE014B01011,NSE,Unknown,BE
TEGA,TEGA INDUSTRIES LIMITED,INE011K01018,NSE,Unknown,BE
TEIL,TRIVENIENGG & INDUSTIRES,INE256C01016,NSE,Unknown,BE
TEJASCARGO,TEJAS CARGO INDIA LIMITED,INE17WC01013,NSE,Unknown,SM
TEJASNET,TEJAS NETWORKS LIMITED,INE010J01012,NSE,Unknown,BE
TELEPHNCAB,TELEPHONECABLES LTD.,INE745C01018,NSE,Unknown,BE
TEMBO,TEMBO GLOBAL IND LTD,INE869Y01010,NSE,Unknown,BE
TERASOFT,TERA SOFTWARE LIMITED,INE482B01010,NSE,Unknown,BE
TEXINFRA,TEXMACO INFRA & HOLDG LTD,INE435C01024,NSE,Unknown,BE
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,INE141K01013,NSE,Unknown,BE
TEXRAIL,TEXMACO RAIL & ENG. LTD.,INE621L01012,NSE,Unknown,BE
TEXTOOL,TEXTOOLCOMPANY-ROLL SETT,INE677A01017,NSE,Unknown,BE
TFCILTD,TOURISM FINANCE CORP OF,INE305A01023,NSE,Unknown,BE
TFL,TRANSWARRANTY FIN. LTD.,INE804H01012,NSE,Unknown,BE
TGBHOTELS,TGB BANQUETS&HOTELS LTD,INE797H01018,NSE,Unknown,BE
TGL,TEERTH GOPICON LIMITED,INE0K6601012,NSE,Unknown,SM
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,INE085J01014,NSE,Unknown,BE
THAPARAGRO,THAPAR AGRO MILLS LTD,INE341601016,NSE,Unknown,EQ
THAPARMILK,THAPAR MILK LTD,INE342101016,NSE,Unknown,EQ
THAPRISPAT,THAPAR ISPAT LTD,INE342001018,NSE,Unknown,EQ
THEINVEST,THE INVEST TRUST OF IND L,INE924D01017,NSE,Unknown,BE
THEJO,THEJO ENGINEERING LIMITED,INE121N01019,NSE,Unknown,BE
THELEELA,SCHLOSS BANGALORE LIMITED,INE0AQ201015,NSE,Unknown,BE
THEMISMED,THEMIS MEDICARE LTD.,INE083B01024,NSE,Unknown,BE
THERMAX,THERMAX DEP RS,INE152A01029,NSE,Unknown,BE
THESL,THINKING HATS ENTER SOL L,INE0SHE01019,NSE,Unknown,SM
THIRUSUGAR,THIRU AROORAN SUGARS LTD.,INE409A01015,NSE,Unknown,BE
THOMASCOOK,THOMASCOOK-DEP SETT,INE332A01027,NSE,Unknown,BE
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,INE480M01011,NSE,Unknown,BE
THYROCARE,THYROCARE TECH LTD,INE594H01019,NSE,Unknown,BE
TI,TILAKNAGAR INDUSTRIES LTD,INE133E01013,NSE,Unknown,BE
TICL,TWAMEV CONS AND INFRA LTD,INE388G01026,NSE,Unknown,BE
TIGERLOGS,TIGER LOGISTICS (INDIA) L,INE906O01029,NSE,Unknown,BE
TIIL,TECHNOCRAFT IND LTD,INE545H01011,NSE,Unknown,BE
TIINDIA,TUBE INVEST OF INDIA LTD,INE974X01010,NSE,Unknown,BE
TIJARIA,TIJARIA POLYPIPES LTD,INE440L01017,NSE,Unknown,BE
TIL,TIL LTD,INE806C01018,NSE,Unknown,BE
TIMESCAN,TIMESCAN LOGISTICS IND L,INE0IJY01014,NSE,Unknown,SM
TIMETECHNO,TIME TECHNOPLAST LTD.,INE508G01029,NSE,Unknown,BE
TIMEXWATCH,TIMEX WATCHS,INE064A01018,NSE,Unknown,BE
TIMKEN,TIMKEN INDIA LTD.,INE325A01013,NSE,Unknown,BE
TINNARUBR,TINNA RUBBER AND INFR LTD,INE015C01016,NSE,Unknown,BE
TINPLATE,THE TINPLATE CO. (I) LTD,INE422C01014,NSE,Unknown,BE
TIPSFILMS,TIPS FILMS LIMITED,INE0LQS01015,NSE,Unknown,BE
TIPSMUSIC,TIPS MUSIC LIMITED,INE716B01029,NSE,Unknown,BE
TIRUMALCHM,THIRUMALAI CHEMICALS LTD.,INE338A01024,NSE,Unknown,BE
TIRUPATI,SHREE TIRUPATI BALAJEE,INE238Y01018,NSE,Unknown,SM
TIRUPATIFL,TIRUPATI FORGE LIMITED,INE319Y01024,NSE,Unknown,BE
TIRUPATIFL,TIRUPATI FORGE LIMITED,INE319Y01016,NSE,Unknown,SM
TITAGARH,TITAGARH RAIL SYSTEMS LTD,INE615H01020,NSE,Unknown,BE
TITAGRSTEL,TITAGARH INDUSTRIES LTD,INE333501018,NSE,Unknown,EQ
TITAGRSTEL,TITAGARH INDS LTD,INE824A01015,NSE,Unknown,BE
TITAN,TITAN COMPANY LIMITED,INE280A01028,NSE,Unknown,BE
TMB,TAMILNAD MERCA BANK LTD,INE668A01016,NSE,Unknown,BE
TNIDETF,TATAAML - TNIDETF,INF277KA1364,NSE,Unknown,EQ
TNPETRO,TAMILNADU PETROPRODUCTS L,INE148A01019,NSE,Unknown,BE
TNPL,TNPL - DEPO RS,INE107A01015,NSE,Unknown,BE
TNTELE,TAMILNADU TELECOMMUNICATI,INE141D01018,NSE,Unknown,BE
TOKYOPLAST,TOKYO PLAST  INTL LTD.,INE932C01012,NSE,Unknown,BE
TOLANIBULK,TOLANI BULK CARRIERS LTD.,INE051C01011,NSE,Unknown,BE
TOLINS,TOLINS TYRES LIMITED,INE0RWQ01014,NSE,Unknown,BE
TOP100CASE,ZERODHAAMC - TOP100CASE,INF0R8F01067,NSE,Unknown,EQ
TOP10ADD,DSPAMC - TOP10ADD,INF740KA1UR9,NSE,Unknown,EQ
TOP15IETF,ICICIPRAMC - TOP15IETF,INF109K1A344,NSE,Unknown,EQ
TORNTPHARM,TORNTPHARMA-DEP SETT,INE685A01028,NSE,Unknown,BE
TORNTPOWER,TORRENT POWER LTD,INE813H01021,NSE,Unknown,BE
TORRENGUJ,TORRENT GUJARAT BIOTECH L,INE859B01019,NSE,Unknown,BE
TORRENTCAB,TORRENT CABLES LTD,INE334701013,NSE,Unknown,EQ
TOTAL,TOTAL TRANSPORT SYS LTD,INE336X01012,NSE,Unknown,BE
TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,INE486Y01013,NSE,Unknown,BE
TPHQ,TEAMO PRODUCTIONS HQ LTD,INE065J01024,NSE,Unknown,BE
TPINDIA,T P I INDIA LTD,INE335601014,NSE,Unknown,EQ
TPLPLASTEH,TPL PLASTECH LIMITED,INE413G01022,NSE,Unknown,BE
TRACXN,TRACXN TECHNOLOGIES LTD,INE0HMF01019,NSE,Unknown,BE
TRANSCHEM,TRANSCHEM LTD,INE019B01010,NSE,Unknown,BE
TRANSFREIT,TRANS-FREIGHT CONTAINERS,INE467201013,NSE,Unknown,EQ
TRANSPEK,TRANSPEK INDUSTRIES LTD,INE687A01016,NSE,Unknown,BE
TRANSRAILL,TRANSRAIL LIGHTING LTD,INE454P01035,NSE,Unknown,BE
TRANSTEEL,TRANSTEEL SEATING TECH L,INE0NVI01020,NSE,Unknown,SM
TRANSWIND,TRANSWIND INFRA LIMITED,INE792X01016,NSE,Unknown,SM
TRANSWORLD,TRANSWORLD SHIP LINES LTD,INE757B01015,NSE,Unknown,BE
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,INE103V01028,NSE,Unknown,BE
TREEHOUSE,TREE HOUSE EDU LTD,INE040M01013,NSE,Unknown,BE
TREJHARA,TREJHARA SOLUTIONS LTD,INE00CA01015,NSE,Unknown,BE
TREL,TRANSINDIA REAL ESTATE L,INE0O3901029,NSE,Unknown,BE
TRENT,TRENT LIMITED - DEPO,INE849A01020,NSE,Unknown,BE
TRF,TRF LIMITED,INE391D01019,NSE,Unknown,BE
TRIDENT,TRIDENT LIMITED,INE064C01022,NSE,Unknown,BE
TRIDHYA,TRIDHYA TECH LIMITED,INE0LWY01029,NSE,Unknown,SM
TRIGYN,TRIGYN TECHNOLOGIES LTD,INE948A01012,NSE,Unknown,BE
TRITURBINE,TRIVENI TURBINE LIMITED,INE152M01016,NSE,Unknown,BE
TRIVENI,TRIVENI ENGG. & INDS. LTD,INE256C01024,NSE,Unknown,BE
TRIVENSHET,TRIVENI GLASS LIMITED,INE332801013,NSE,Unknown,EQ
TROM,TROM INDUSTRIES LIMITED,INE0SYV01018,NSE,Unknown,SM
TRU,TRUCAP FINANCE LIMITED,INE615R01029,NSE,Unknown,BE
TRUST,TRUST FINTECH LIMITED,INE0SWN01019,NSE,Unknown,SM
TSC,TSC INDIA LIMITED,INE16VK01010,NSE,Unknown,SM
TTGIND,T T G INDUSTRIES LTD,INE333001019,NSE,Unknown,EQ
TTKHLTCARE,TTK HEALTHCARE LIMITED,INE910C01018,NSE,Unknown,BE
TTKPRESTIG,TTK PRESTIGE LTD,INE690A01028,NSE,Unknown,BE
TTL,T T LIMITED,INE592B01024,NSE,Unknown,BE
TTML,TATA TELESERV(MAHARASTRA),INE517B01013,NSE,Unknown,BE
TULSI,TULSI EXTRUSION LTD.,INE474I01012,NSE,Unknown,BE
TULSYAN,TULSYAN NEC LTD,INE463D01016,NSE,Unknown,BE
TUNWAL,TUNWAL E-MOTORS LIMITED,INE0OXV01027,NSE,Unknown,SM
TUTICORALK,TUTICORIN ALKALI-DEP SETT,INE400A01014,NSE,Unknown,BE
TV18BRDCST,TV18 BROADCAST LIMITED,INE886H01027,NSE,Unknown,BE
TVSELECT,TVS ELECTRONICS LTD,INE236G01019,NSE,Unknown,BE
TVSHLTD,TVS HOLDINGS LIMITED,INE105A01035,NSE,Unknown,BE
TVSMOTOR,TVS MOTOR COMPANY LTD,INE494B01023,NSE,Unknown,BE
TVSSCS,TVS SUPPLY CHAIN SOL L,INE395N01027,NSE,Unknown,BE
TVSSRICHAK,TVS SRICHAKRA LIMITED,INE421C01016,NSE,Unknown,BE
TVTODAY,TV TODAY NETWORK LTD,INE038F01029,NSE,Unknown,BE
TVVISION,TV VISION LIMITED,INE871L01013,NSE,Unknown,BE
UBL,UNITED BREWERIES LTD,INE686F01025,NSE,Unknown,BE
UCAL,UCAL LIMITED,INE139B01016,NSE,Unknown,BE
UCL,USHANTI COLOUR CHEM LTD,INE00NI01015,NSE,Unknown,SM
UCOBANK,UCO BANK,INE691A01018,NSE,Unknown,BE
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,INE225C01029,NSE,Unknown,BE
UDS,UPDATER SERVICES LIMITED,INE851I01011,NSE,Unknown,BE
UEL,UJAAS ENERGY LIMITED,INE899L01030,NSE,Unknown,BE
UFLEX,UFLEX LIMITED,INE516A01017,NSE,Unknown,BE
UFO,UFO MOVIEZ INDIA LTD.,INE527H01019,NSE,Unknown,BE
UGARSUGAR,THE UGAR SUGAR WORKS LTD,INE071E01023,NSE,Unknown,BE
UGROCAP,UGRO CAPITAL LIMITED,INE583D01011,NSE,Unknown,BE
UHTL,UNITED HEAT TRANSFER LTD,INE0SMR01011,NSE,Unknown,SM
UJAAS,UJAAS ENERGY LIMITED,INE899L01022,NSE,Unknown,BE
UJJIVAN,UJJIVAN FIN. SERVC. LTD.,INE334L01012,NSE,Unknown,BE
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,INE551W01018,NSE,Unknown,BE
ULTRACEMCO,ULTRATECH CEMENT LIMITED,INE481G01011,NSE,Unknown,BE
ULTRMARINE,ULTRMARINE & PIGMENT LTD,INE405A01013,NSE,Unknown,BE
UMA,UMA CONVERTER LIMITED,INE067901012,NSE,Unknown,SM
UMAEXPORTS,UMA EXPORTS LIMITED,INE0GIU01018,NSE,Unknown,BE
UMANGDAIRY,UMANG DAIRIES LIMITED,INE864B01027,NSE,Unknown,BE
UMESLTD,USHA MARTIN EDU & SOL LTD,INE240C01028,NSE,Unknown,BE
UMIYA-MRO,UMIYA BUILDCON LIMITED,INE398B01018,NSE,Unknown,BE
UNICHEMLAB,UNICHEMLAB - DEPO,INE351A01035,NSE,Unknown,BE
UNIDT,UNITED DRILLING TOOLS LTD,INE961D01019,NSE,Unknown,BE
UNIECOM,UNICOMMERCE ESOLUTIONS L,INE00U401027,NSE,Unknown,BE
UNIENTER,UNIPHOS ENTERPRISES LTD,INE037A01022,NSE,Unknown,BE
UNIFLEX,UNIFLEX CABLES LTD.,INE146B01011,NSE,Unknown,BE
UNIHEALTH,UNIHEALTH HOSPITALS LTD,INE0PRF01011,NSE,Unknown,SM
UNIINFO,UNIINFO TELECOM SERVI LTD,INE481Z01011,NSE,Unknown,BE
UNILEX,UNILEX COLOURS AND CHEM L,INE0B2801011,NSE,Unknown,SM
UNIMECH,UNIMECH AEROSPACE N MFG L,INE0U3I01011,NSE,Unknown,BE
UNIMIN,UNIMIN INDIA LTD,INE467801010,NSE,Unknown,EQ
UNIONBANK,UNION BANK OF INDIA,INE692A01016,NSE,Unknown,BE
UNIONGOLD,UNIONAMC - UNIONGOLD,INF582M01KS4,NSE,Unknown,EQ
UNIPARTS,UNIPARTS INDIA LIMITED,INE244O01017,NSE,Unknown,BE
UNIPLAS,UNIPLAS INDIA LTD,INE324701015,NSE,Unknown,EQ
UNIPLY,UNIPLY INDUSTRIES LIMITED,INE950G01023,NSE,Unknown,BE
UNITDSPR,UNITED SPIRITS LIMITED,INE854D01024,NSE,Unknown,BE
UNITECH,UNITECH LIMITED,INE694A01020,NSE,Unknown,BE
UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,INE368U01029,NSE,Unknown,BE
UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,INE368U01011,NSE,Unknown,SM
UNITEDTEA,UNITED NILGIRI TEA LTD,INE458F01011,NSE,Unknown,BE
UNITY,UNITY INFRAPROJECTS LTD,INE466H01028,NSE,Unknown,BE
UNIVAFOODS,UNIVA FOODS LIMITED,INE275F01019,NSE,Unknown,BE
UNIVASTU,UNIVASTU INDIA LIMITED,INE562X01013,NSE,Unknown,BE
UNIVCABLES,UNIVERSAL CABLES LTD,INE279A01012,NSE,Unknown,BE
UNIVPHOTO,UNIVERSUS IMAGINGS LTD,INE03V001013,NSE,Unknown,BE
UNOMINDA,UNO MINDA LIMITED,INE405E01023,NSE,Unknown,BE
UPL,UPL LIMITED,INE628A01036,NSE,Unknown,BE
URAVI,URAVI T AND WEDG LAMP LTD,INE568Z01015,NSE,Unknown,SM
URBAN,URBAN ENVIRO WASTE MGMT L,INE0O0201019,NSE,Unknown,SM
URBANCO,URBAN COMPANY LIMITED,INE0CAZ01013,NSE,Unknown,BE
URJA,URJA GLOBAL LIMITED,INE550C01020,NSE,Unknown,BE
USASEEDS,UPSURGE SEEDS OF AGRI LTD,INE0CBM01019,NSE,Unknown,SM
USHAFIN,USHA FINANCIAL SERVICES L,INE0LS001014,NSE,Unknown,SM
USHAINDIA,USHA INDIA - DEPO SETT,INE068A01019,NSE,Unknown,BE
USHAISPAT,USHA ISPAT - DEP RS,INE150A01015,NSE,Unknown,BE
USHAMART,USHA MARTIN LTD.,INE228A01035,NSE,Unknown,BE
USK,UDAYSHIVAKUMAR INFRA LTD,INE0N0Y01013,NSE,Unknown,BE
UTIAMC,UTI ASSET MNGMT CO LTD,INE094J01016,NSE,Unknown,BE
UTIBANKETF,UTIAMC - UTIBANKETF,INF789F1AUV1,NSE,Unknown,EQ
UTINEXT50,UTIAMC - UTINEXT50,INF789F1AUW9,NSE,Unknown,EQ
UTINIFTETF,UTIAMC - UTINIFTETF,INF789F1AZC0,NSE,Unknown,EQ
UTISENSETF,UTIAMC - UTISENSETF,INF789FB1X58,NSE,Unknown,EQ
UTISXN50,UTIAMC - UTISXN50,INF789F1AUU3,NSE,Unknown,EQ
UTIUS64-RI,UTI-US64(REINVESTMENT),INF189A01020,NSE,Unknown,BE
UTKARSHBNK,UTKARSH SMALL FIN BANK L,INE735W01017,NSE,Unknown,BE
UTSSAV,UTSSAV CZ GOLD JEWELS LTD,INE06IJ01010,NSE,Unknown,SM
UTTAMSTL,UTTAM GALVA STEELS LTD,INE699A01011,NSE,Unknown,BE
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,INE786F01031,NSE,Unknown,BE
UTTAMVALUE,UTTAM VALUE STEELS LTD,INE292A01015,NSE,Unknown,BE
UVSL,UTTAM VALUE STEELS LTD,INE292A01023,NSE,Unknown,BE
UWCSL,ULTRA WIRING CONN SYS LTD,INE00F301010,NSE,Unknown,SM
UYFINCORP,U. Y. FINCORP LIMITED,INE152C01025,NSE,Unknown,BE
V2RETAIL,V2 RETAIL LIMITED,INE945H01013,NSE,Unknown,BE
VADILALIND,VADILAL INDUSTRIES LTD,INE694D01016,NSE,Unknown,BE
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,INE884A01027,NSE,Unknown,BE
VAISHALI,VAISHALI PHARMA LIMITED,INE972X01022,NSE,Unknown,BE
VAISHALI,VAISHALI PHARMA LIMITED,INE972X01014,NSE,Unknown,SM
VAKRANGEE,VAKRANGEE LIMITED,INE051B01021,NSE,Unknown,BE
VAL30IETF,ICICIPRAMC - VAL30IETF,INF109KC16X5,NSE,Unknown,EQ
VALECHAENG,VALECHA ENG. LIMITED,INE624C01015,NSE,Unknown,BE
VALIANTLAB,VALIANT LABORATORIES LTD,INE0JWS01017,NSE,Unknown,BE
VALIANTORG,VALIANT ORGANICS LIMITED,INE565V01010,NSE,Unknown,BE
VALUEIND,VALUE INDUSTRIES LIMITED,INE352A01017,NSE,Unknown,BE
VANADYCHEM,VANAVIL DYES & CHEM LTD,INE204B01018,NSE,Unknown,BE
VARDHACRLC,VARDHAMAN ACRYLICS LTD,INE116G01013,NSE,Unknown,BE
VARDMNPOLY,VARDHMAN POLYTEX LTD.,INE835A01029,NSE,Unknown,BE
VARROC,VARROC ENGINEERING LTD.,INE665L01035,NSE,Unknown,BE
VARUNSEA,VARUN SEACON LTD,INE319101015,NSE,Unknown,EQ
VASA,VASA RETAIL & OVERSEA LTD,INE068Z01016,NSE,Unknown,SM
VASCONEQ,VASCON ENGINEERS LTD,INE893I01013,NSE,Unknown,BE
VASWANI,VASWANI IND LTD,INE590L01019,NSE,Unknown,BE
VBL,VARUN BEVERAGES LIMITED,INE200M01039,NSE,Unknown,BE
VCL,VAXTEX COTFAB LIMITED,INE098201028,NSE,Unknown,SM
VCL,VAXTEX COTFAB LIMITED,INE098201036,NSE,Unknown,BE
VDEAL,VDEAL SYSTEM LIMITED,INE0U2M01015,NSE,Unknown,SM
VECO-RE1,VIKAS ECOTECH LIMITED,INE806A20020,NSE,Unknown,BE
VEDL,VEDANTA LIMITED,INE205A01025,NSE,Unknown,BE
VEEDOL,VEEDOL CORPORATION LTD,INE484C01030,NSE,Unknown,BE
VEEKAYEM,VEEKAYEM FASH & APP LTD,INE0KTW01013,NSE,Unknown,SM
VEGPROFOOD,VEGEPRO FOODS AND FEEDS L,INE314301016,NSE,Unknown,EQ
VELS,VELS FILM INTERNATIONAL L,INE0I3H01019,NSE,Unknown,SM
VENKEYS,VENKY S (INDIA) LIMITED,INE398A01010,NSE,Unknown,BE
VENLONPOLY,VENLON POLYSTER FILM LTD,INE314801015,NSE,Unknown,EQ
VENTIVE,VENTIVE HOSPITALITY LTD,INE781S01027,NSE,Unknown,BE
VENUSPIPES,VENUS PIPES & TUBES LTD,INE0JA001018,NSE,Unknown,BE
VENUSREM,VENUS REMEDIES LIMITED,INE411B01019,NSE,Unknown,BE
VENUSUGAR,VENUS SUGARS LTD,INE315101019,NSE,Unknown,EQ
VERA,VERA SYNTHETIC LIMITED,INE709Z01015,NSE,Unknown,SM
VERANDA,VERANDA LEARNING SOL LTD,INE0IQ001011,NSE,Unknown,BE
VERITAAS,VERITAAS ADVERTISING LTD,INE0SRI01019,NSE,Unknown,SM
VERTEXPLUS,VERTEXPLUS TECHNOLOGIES L,INE0NLB01018,NSE,Unknown,SM
VERTOZ,VERTOZ LIMITED,INE188Y01031,NSE,Unknown,BE
VERTOZ,VERTOZ ADVERTISING LTD,INE188Y01015,NSE,Unknown,SM
VESUVIUS,VESUVIUS INDIA LTD,INE386A01023,NSE,Unknown,BE
VETO,VETO SWITCHGEAR CABLE LTD,INE918N01018,NSE,Unknown,BE
VGINFOTECH,VIRTUAL GALAXY INFOTECH L,INE0VRH01015,NSE,Unknown,SM
VGUARD,V-GUARD IND LTD.,INE951I01027,NSE,Unknown,BE
VHL,VARDHMAN HOLDINGS LIMITED,INE701A01023,NSE,Unknown,BE
VHLTD,VICEROY HOTELS LIMITED,INE048C01025,NSE,Unknown,BE
VIAZ,VIAZ TYRES LIMITED,INE0MO401019,NSE,Unknown,SM
VICEROY,VICEROY HOTELS LIMITED,INE048C01017,NSE,Unknown,BE
VICKERSYS,VICKERS SYSTEMS INTL LTD,INE315701016,NSE,Unknown,EQ
